prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,2600,26th Ave,Oakland,CA,94601,0,,2,1.0,1084,4000,1908,37.790493,-122.223225,,,http://www.zillow.com/homedetails/2600-26th-Ave-Oakland-CA-94601/24766903_zpid/,http://www.zillow.com/homedetails/2600-26th-Ave-Oakland-CA-94601/24766903_zpid/#charts-and-data,http://www.zillow.com/homes/24766903_zpid/,http://www.zillow.com/homes/comps/24766903_zpid/,24766903,416859,04/11/2016,,,0.251590635296,0,280000,12/23/2015,7.0,258
redfin,2524,Grande Vista Ave,Oakland,CA,94601,0,,2,1.0,970,5160,1941,37.791118,-122.226723,,,http://www.zillow.com/homedetails/2524-Grande-Vista-Ave-Oakland-CA-94601/24767071_zpid/,http://www.zillow.com/homedetails/2524-Grande-Vista-Ave-Oakland-CA-94601/24767071_zpid/#charts-and-data,http://www.zillow.com/homes/24767071_zpid/,http://www.zillow.com/homes/comps/24767071_zpid/,24767071,502101,04/11/2016,,,0.439470665465,0,550000,12/18/2015,6.0,567
redfin,2530,Grande Vista Ave,Oakland,CA,94601,0,,2,1.0,1051,5161,1941,37.791215,-122.226641,,,http://www.zillow.com/homedetails/2530-Grande-Vista-Ave-Oakland-CA-94601/24767072_zpid/,http://www.zillow.com/homedetails/2530-Grande-Vista-Ave-Oakland-CA-94601/24767072_zpid/#charts-and-data,http://www.zillow.com/homes/24767072_zpid/,http://www.zillow.com/homes/comps/24767072_zpid/,24767072,485014,04/11/2016,,,0.438318643695,0,540000,12/17/2015,6.0,513
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
447272,392,39935,51345,68460,285519.0,274109.0,256994.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,5025,WOODMINSTER Ln #104,Oakland,CA,94602,75,40727330,2,1.0,1071,,1966,37.811603,-122.197517,http://www.redfin.com/CA/Oakland/5025-Woodminster-Ln-94602/unit-104/home/1289338,,http://www.zillow.com/homedetails/5025-Woodminster-Ln-APT-104-Oakland-CA-94602/24773126_zpid/,http://www.zillow.com/homedetails/5025-Woodminster-Ln-APT-104-Oakland-CA-94602/24773126_zpid/#charts-and-data,http://www.zillow.com/homes/24773126_zpid/,http://www.zillow.com/homes/comps/24773126_zpid/,24773126,399199,04/11/2016,2800,04/12/2016,0,0
redfin,5025,Woodminster Ln APT 201,Oakland,CA,94602,0,,2,1.0,1137,,1966,37.811603,-122.197517,,,http://www.zillow.com/homedetails/5025-Woodminster-Ln-APT-201-Oakland-CA-94602/24773128_zpid/,http://www.zillow.com/homedetails/5025-Woodminster-Ln-APT-201-Oakland-CA-94602/24773128_zpid/#charts-and-data,http://www.zillow.com/homes/24773128_zpid/,http://www.zillow.com/homes/comps/24773128_zpid/,24773128,397432,04/11/2016,,,0.0,0,360000,10/27/2015,1.0,316
redfin,5025,Woodminster Ln,Oakland,CA,94602,0,,2,1.0,1200,7194,1966,37.811603,-122.197517,,,http://www.zillow.com/homedetails/5025-Woodminster-Ln-Oakland-CA-94602/24773139_zpid/,http://www.zillow.com/homedetails/5025-Woodminster-Ln-Oakland-CA-94602/24773139_zpid/#charts-and-data,http://www.zillow.com/homes/24773139_zpid/,http://www.zillow.com/homes/comps/24773139_zpid/,24773139,496369,04/11/2016,,,0.0,0,320000,12/19/2015,3.0,266
redfin,5025,Woodminster Ln APT 304,Oakland,CA,94602,0,,2,1.0,1071,16964,1966,37.811603,-122.197517,,,http://www.zillow.com/homedetails/5025-Woodminster-Ln-APT-304-Oakland-CA-94602/24773136_zpid/,http://www.zillow.com/homedetails/5025-Woodminster-Ln-APT-304-Oakland-CA-94602/24773136_zpid/#charts-and-data,http://www.zillow.com/homes/24773136_zpid/,http://www.zillow.com/homes/comps/24773136_zpid/,24773136,393661,04/11/2016,,,0.0,0,400000,01/05/2016,0.0,373
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
340578,318,37485,48195,64260,207948.5,202238.5,186173.5

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,423,7TH St #309,Oakland,CA,94607,74,40727481,1,1.0,995,,2008,37.798984,-122.273971,http://www.redfin.com/CA/Oakland/423-7th-St-94607/unit-309/home/22693838,,http://www.zillow.com/homedetails/423-7th-St-UNIT-309-Oakland-CA-94607/89031224_zpid/,http://www.zillow.com/homedetails/423-7th-St-UNIT-309-Oakland-CA-94607/89031224_zpid/#charts-and-data,http://www.zillow.com/homes/89031224_zpid/,http://www.zillow.com/homes/comps/89031224_zpid/,89031224,434017,04/11/2016,2700,04/12/2016,0,0
redfin,801,Franklin St APT 306,Oakland,CA,94607,0,,2,1.5,1140,18700,1976,37.800292,-122.272918,,,http://www.zillow.com/homedetails/801-Franklin-St-APT-306-Oakland-CA-94607/24737585_zpid/,http://www.zillow.com/homedetails/801-Franklin-St-APT-306-Oakland-CA-94607/24737585_zpid/#charts-and-data,http://www.zillow.com/homes/24737585_zpid/,http://www.zillow.com/homes/comps/24737585_zpid/,24737585,412742,04/11/2016,,,0.107108934971,0,430000,07/20/2015,3.0,377
redfin,801,Franklin St APT 408,Oakland,CA,94607,0,,1,1.0,975,18700,1976,37.800292,-122.272918,,,http://www.zillow.com/homedetails/801-Franklin-St-APT-408-Oakland-CA-94607/24737613_zpid/,http://www.zillow.com/homedetails/801-Franklin-St-APT-408-Oakland-CA-94607/24737613_zpid/#charts-and-data,http://www.zillow.com/homes/24737613_zpid/,http://www.zillow.com/homes/comps/24737613_zpid/,24737613,282582,04/11/2016,,,0.107108934971,0,260000,09/04/2015,7.0,266
redfin,801,Franklin St APT 711,Oakland,CA,94607,0,,1,1.0,880,18700,1976,37.800292,-122.272918,,,http://www.zillow.com/homedetails/801-Franklin-St-APT-711-Oakland-CA-94607/24737691_zpid/,http://www.zillow.com/homedetails/801-Franklin-St-APT-711-Oakland-CA-94607/24737691_zpid/#charts-and-data,http://www.zillow.com/homes/24737691_zpid/,http://www.zillow.com/homes/comps/24737691_zpid/,24737691,279177,04/11/2016,,,0.107108934971,0,310000,03/01/2016,5.0,352
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
329345,331,34825,44775,59700,202183.75,197233.75,182308.75

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,978,ARLINGTON Ave,Oakland,CA,94608,70,40727718,3,2.0,1755,3998,1938,37.842099,-122.277954,http://www.redfin.com/CA/Oakland/978-Arlington-Ave-94608/home/1970037,,http://www.zillow.com/homedetails/978-Arlington-Ave-Oakland-CA-94608/24754378_zpid/,http://www.zillow.com/homedetails/978-Arlington-Ave-Oakland-CA-94608/24754378_zpid/#charts-and-data,http://www.zillow.com/homes/24754378_zpid/,http://www.zillow.com/homes/comps/24754378_zpid/,24754378,687263,04/11/2016,3600,04/12/2016,0,0
redfin,979,54th St,Oakland,CA,94608,0,,4,2.0,1750,4800,1916,37.83819,-122.277237,,,http://www.zillow.com/homedetails/979-54th-St-Oakland-CA-94608/24752059_zpid/,http://www.zillow.com/homedetails/979-54th-St-Oakland-CA-94608/24752059_zpid/#charts-and-data,http://www.zillow.com/homes/24752059_zpid/,http://www.zillow.com/homes/comps/24752059_zpid/,24752059,822442,04/11/2016,,,0.272904120851,0,820000,11/25/2015,4.0,468
redfin,833,58th St,Oakland,CA,94608,0,,3,2.0,1510,2910,1911,37.843095,-122.271567,,,http://www.zillow.com/homedetails/833-58th-St-Oakland-CA-94608/24754095_zpid/,http://www.zillow.com/homedetails/833-58th-St-Oakland-CA-94608/24754095_zpid/#charts-and-data,http://www.zillow.com/homes/24754095_zpid/,http://www.zillow.com/homes/comps/24754095_zpid/,24754095,727771,04/11/2016,,,0.355222458968,0,830000,10/01/2015,5.0,549
redfin,882,56th St,Oakland,CA,94608,0,,3,2.0,1738,4724,1905,37.840454,-122.273456,,,http://www.zillow.com/homedetails/882-56th-St-Oakland-CA-94608/24754190_zpid/,http://www.zillow.com/homedetails/882-56th-St-Oakland-CA-94608/24754190_zpid/#charts-and-data,http://www.zillow.com/homes/24754190_zpid/,http://www.zillow.com/homes/comps/24754190_zpid/,24754190,816542,04/11/2016,,,0.270468335087,0,692000,04/15/2015,2.0,398
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
826605,471,61425,78975,105300,543528.75,525978.75,499653.75

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,2220,23rd Ave,Oakland,CA,94606,67,40728080,6,2.0,1916,3920,1910,37.789699,-122.230253,http://www.redfin.com/CA/Oakland/2220-23rd-Ave-94606/home/1910660,,http://www.zillow.com/homedetails/2220-23rd-Ave-Oakland-CA-94606/24766589_zpid/,http://www.zillow.com/homedetails/2220-23rd-Ave-Oakland-CA-94606/24766589_zpid/#charts-and-data,http://www.zillow.com/homes/24766589_zpid/,http://www.zillow.com/homes/comps/24766589_zpid/,24766589,475994,04/11/2016,2900,04/12/2016,0,0
redfin,2247,E 25th St,Oakland,CA,94606,0,,6,2.0,1935,3600,1907,37.791654,-122.229332,,,http://www.zillow.com/homedetails/2247-E-25th-St-Oakland-CA-94606/24761249_zpid/,http://www.zillow.com/homedetails/2247-E-25th-St-Oakland-CA-94606/24761249_zpid/#charts-and-data,http://www.zillow.com/homes/24761249_zpid/,http://www.zillow.com/homes/comps/24761249_zpid/,24761249,510098,04/11/2016,,,0.144134320887,0,500000,09/02/2015,1.0,258
redfin,2347,E 20th St,Oakland,CA,94601,0,,6,3.0,1901,7501,1910,37.786779,-122.231303,,,http://www.zillow.com/homedetails/2347-E-20th-St-Oakland-CA-94601/24759568_zpid/,http://www.zillow.com/homedetails/2347-E-20th-St-Oakland-CA-94601/24759568_zpid/#charts-and-data,http://www.zillow.com/homes/24759568_zpid/,http://www.zillow.com/homes/comps/24759568_zpid/,24759568,505026,04/11/2016,,,0.209740340769,0,500000,02/23/2016,3.0,263
redfin,2105,19th Ave,Oakland,CA,94606,0,,3,2.5,2197,4419,1957,37.791764,-122.23623,,,http://www.zillow.com/homedetails/2105-19th-Ave-Oakland-CA-94606/24760269_zpid/,http://www.zillow.com/homedetails/2105-19th-Ave-Oakland-CA-94606/24760269_zpid/#charts-and-data,http://www.zillow.com/homes/24760269_zpid/,http://www.zillow.com/homes/comps/24760269_zpid/,24760269,529246,04/11/2016,,,0.356176918742,0,465000,09/09/2015,4.0,211
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
467504,244,67060,86220,114960,273568.0,254408.0,225668.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,2003,MYRTLE St,Oakland,CA,94607,67,40728135,4,1.0,1584,4625,1896,37.812973,-122.280671,http://www.redfin.com/CA/Oakland/2003-Myrtle-St-94607/home/1698038,,http://www.zillow.com/homedetails/2003-Myrtle-St-Oakland-CA-94607/24739620_zpid/,http://www.zillow.com/homedetails/2003-Myrtle-St-Oakland-CA-94607/24739620_zpid/#charts-and-data,http://www.zillow.com/homes/24739620_zpid/,http://www.zillow.com/homes/comps/24739620_zpid/,24739620,588629,04/11/2016,3000,04/12/2016,0,0
redfin,782,14TH St,OAKLAND,CA,94612,0,,5,3.0,1757,3484,1979,37.807625,-122.279127,,,http://www.zillow.com/homedetails/782-14TH-St-Oakland-CA-94612/24738666_zpid/,http://www.zillow.com/homedetails/782-14TH-St-Oakland-CA-94612/24738666_zpid/#charts-and-data,http://www.zillow.com/homes/24738666_zpid/,http://www.zillow.com/homes/comps/24738666_zpid/,24738666,698362,04/11/2016,,,0.37900048127,0,390000,08/19/2015,8.0,221
redfin,815,16th St,Oakland,CA,94607,0,,3,2.5,1650,3759,1999,37.808941,-122.279279,,,http://www.zillow.com/homedetails/815-16th-St-Oakland-CA-94607/24738701_zpid/,http://www.zillow.com/homedetails/815-16th-St-Oakland-CA-94607/24738701_zpid/#charts-and-data,http://www.zillow.com/homes/24738701_zpid/,http://www.zillow.com/homes/comps/24738701_zpid/,24738701,681677,04/11/2016,,,0.288760243954,0,685000,09/11/2015,5.0,415
redfin,1012,Linden St,Oakland,CA,94607,0,,4,2.0,1545,6255,1973,37.806475,-122.284582,,,http://www.zillow.com/homedetails/1012-Linden-St-Oakland-CA-94607/24738743_zpid/,http://www.zillow.com/homedetails/1012-Linden-St-Oakland-CA-94607/24738743_zpid/#charts-and-data,http://www.zillow.com/homes/24738743_zpid/,http://www.zillow.com/homes/comps/24738743_zpid/,24738743,592292,04/11/2016,,,0.497141815951,0,560000,02/02/2016,3.0,362
redfin,986,18th St,Oakland,CA,94607,0,,3,2.0,1754,2500,1908,37.811804,-122.281633,,,http://www.zillow.com/homedetails/986-18th-St-Oakland-CA-94607/24739633_zpid/,http://www.zillow.com/homedetails/986-18th-St-Oakland-CA-94607/24739633_zpid/#charts-and-data,http://www.zillow.com/homes/24739633_zpid/,http://www.zillow.com/homes/comps/24739633_zpid/,24739633,607423,04/11/2016,,,0.0963388908952,0,795000,12/11/2015,7.0,453
redfin,2006,Myrtle St,Oakland,CA,94607,0,,4,1.0,1780,3049,1895,37.812908,-122.280034,,,http://www.zillow.com/homedetails/2006-Myrtle-St-Oakland-CA-94607/24739661_zpid/,http://www.zillow.com/homedetails/2006-Myrtle-St-Oakland-CA-94607/24739661_zpid/#charts-and-data,http://www.zillow.com/homes/24739661_zpid/,http://www.zillow.com/homes/comps/24739661_zpid/,24739661,599693,04/11/2016,,,0.0350593351013,0,560000,07/17/2015,1.0,314
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
559152,353,55440,71280,95040,348924.0,333084.0,309324.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,2314,MYRTLE St,Oakland,CA,94607,64,40728328,4,2.0,1519,3123,1909,37.815632,-122.279049,http://www.redfin.com/CA/Oakland/2314-Myrtle-St-94607/home/676302,,http://www.zillow.com/homedetails/2314-Myrtle-St-Oakland-CA-94607/24739720_zpid/,http://www.zillow.com/homedetails/2314-Myrtle-St-Oakland-CA-94607/24739720_zpid/#charts-and-data,http://www.zillow.com/homes/24739720_zpid/,http://www.zillow.com/homes/comps/24739720_zpid/,24739720,399883,04/11/2016,2850,04/12/2016,0,0
redfin,836,E 20th St,Oakland,CA,94606,0,,3,1.0,1327,3500,1895,37.812032,-122.277709,,,http://www.zillow.com/homedetails/836-E-20th-St-Oakland-CA-94606/24738533_zpid/,http://www.zillow.com/homedetails/836-E-20th-St-Oakland-CA-94606/24738533_zpid/#charts-and-data,http://www.zillow.com/homes/24738533_zpid/,http://www.zillow.com/homes/comps/24738533_zpid/,24738533,563448,04/11/2016,,,0.259266655799,0,518000,01/27/2016,6.0,390
redfin,815,16th St,Oakland,CA,94607,0,,3,2.5,1650,3759,1999,37.808941,-122.279279,,,http://www.zillow.com/homedetails/815-16th-St-Oakland-CA-94607/24738701_zpid/,http://www.zillow.com/homedetails/815-16th-St-Oakland-CA-94607/24738701_zpid/#charts-and-data,http://www.zillow.com/homes/24738701_zpid/,http://www.zillow.com/homes/comps/24738701_zpid/,24738701,681677,04/11/2016,,,0.462472984166,0,685000,09/11/2015,10.0,415
redfin,2702,Myrtle St,Oakland,CA,94607,0,,4,3.0,1703,3125,1897,37.818531,-122.278,,,http://www.zillow.com/homedetails/2702-Myrtle-St-Oakland-CA-94607/24739827_zpid/,http://www.zillow.com/homedetails/2702-Myrtle-St-Oakland-CA-94607/24739827_zpid/#charts-and-data,http://www.zillow.com/homes/24739827_zpid/,http://www.zillow.com/homes/comps/24739827_zpid/,24739827,427592,04/11/2016,,,0.208323855946,0,208500,08/12/2015,10.0,122
redfin,2914,Chestnut St,Oakland,CA,94608,0,,3,2.0,1298,4356,1905,37.821054,-122.280461,,,http://www.zillow.com/homedetails/2914-Chestnut-St-Oakland-CA-94608/24739916_zpid/,http://www.zillow.com/homedetails/2914-Chestnut-St-Oakland-CA-94608/24739916_zpid/#charts-and-data,http://www.zillow.com/homes/24739916_zpid/,http://www.zillow.com/homes/comps/24739916_zpid/,24739916,684443,04/11/2016,,,0.382468416511,0,675000,10/15/2015,9.0,520
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
548359,361,53165,68355,91140,343104.25,327914.25,305129.25

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,9043,Broadway Ter,Oakland,CA,94611,62,441946,4,3.5,3444,5071,2008,37.841775,-122.217286,http://www.redfin.com/CA/Oakland/9043-Broadway-Ter-94611/home/17186955,,http://www.zillow.com/homedetails/9043-Broadway-Ter-Oakland-CA-94611/94686373_zpid/,http://www.zillow.com/homedetails/9043-Broadway-Ter-Oakland-CA-94611/94686373_zpid/#charts-and-data,http://www.zillow.com/homes/94686373_zpid/,http://www.zillow.com/homes/comps/94686373_zpid/,94686373,1322446,04/11/2016,5700,04/12/2016,0,0
redfin,709,Caldwell Rd,Oakland,CA,94611,0,,4,3.0,3013,7700,1997,37.842331,-122.224238,,,http://www.zillow.com/homedetails/709-Caldwell-Rd-Oakland-CA-94611/24818034_zpid/,http://www.zillow.com/homedetails/709-Caldwell-Rd-Oakland-CA-94611/24818034_zpid/#charts-and-data,http://www.zillow.com/homes/24818034_zpid/,http://www.zillow.com/homes/comps/24818034_zpid/,24818034,1450029,04/11/2016,,,0.381263920507,0,1400000,05/19/2015,4.0,464
redfin,6238,Swainland Rd,Oakland,CA,94611,0,,4,3.0,2970,9000,1992,37.843373,-122.217095,,,http://www.zillow.com/homedetails/6238-Swainland-Rd-Oakland-CA-94611/24818080_zpid/,http://www.zillow.com/homedetails/6238-Swainland-Rd-Oakland-CA-94611/24818080_zpid/#charts-and-data,http://www.zillow.com/homes/24818080_zpid/,http://www.zillow.com/homes/comps/24818080_zpid/,24818080,1325754,04/11/2016,,,0.110901663809,0,1379000,02/03/2016,2.0,464
redfin,1036,Aquarius Way,Oakland,CA,94611,0,,5,4.0,3353,6534,1998,37.840884,-122.21859,,,http://www.zillow.com/homedetails/1036-Aquarius-Way-Oakland-CA-94611/24818149_zpid/,http://www.zillow.com/homedetails/1036-Aquarius-Way-Oakland-CA-94611/24818149_zpid/#charts-and-data,http://www.zillow.com/homes/24818149_zpid/,http://www.zillow.com/homes/comps/24818149_zpid/,24818149,1480380,04/11/2016,,,0.0940870400197,0,1450000,12/04/2015,2.0,432
redfin,1028,Aquarius Way,Oakland,CA,94611,0,,5,3.5,3051,6969,1997,37.841017,-122.218686,,,http://www.zillow.com/homedetails/1028-Aquarius-Way-Oakland-CA-94611/24818150_zpid/,http://www.zillow.com/homedetails/1028-Aquarius-Way-Oakland-CA-94611/24818150_zpid/#charts-and-data,http://www.zillow.com/homes/24818150_zpid/,http://www.zillow.com/homes/comps/24818150_zpid/,24818150,1461047,04/11/2016,,,0.0926185981304,0,1400000,12/29/2015,2.0,458
redfin,268,Taurus Ave,Oakland,CA,94611,0,,4,5.0,3826,7840,1999,37.838819,-122.21641,,,http://www.zillow.com/homedetails/268-Taurus-Ave-Oakland-CA-94611/24818549_zpid/,http://www.zillow.com/homedetails/268-Taurus-Ave-Oakland-CA-94611/24818549_zpid/#charts-and-data,http://www.zillow.com/homes/24818549_zpid/,http://www.zillow.com/homes/comps/24818549_zpid/,24818549,2070035,04/11/2016,,,0.209758104783,0,1850000,07/22/2015,7.0,483
redfin,12006,Broadway Ter,Oakland,CA,94611,0,,4,4.0,3760,5662,1993,37.841095,-122.215531,,,http://www.zillow.com/homedetails/12006-Broadway-Ter-Oakland-CA-94611/24818573_zpid/,http://www.zillow.com/homedetails/12006-Broadway-Ter-Oakland-CA-94611/24818573_zpid/#charts-and-data,http://www.zillow.com/homes/24818573_zpid/,http://www.zillow.com/homes/comps/24818573_zpid/,24818573,1238945,04/11/2016,,,0.106664318507,0,1200000,03/01/2016,2.0,319
redfin,5964,Merriewood Dr,Oakland,CA,94611,0,,4,3.5,3434,5700,1989,37.840006,-122.211981,,,http://www.zillow.com/homedetails/5964-Merriewood-Dr-Oakland-CA-94611/24818907_zpid/,http://www.zillow.com/homedetails/5964-Merriewood-Dr-Oakland-CA-94611/24818907_zpid/#charts-and-data,http://www.zillow.com/homes/24818907_zpid/,http://www.zillow.com/homes/comps/24818907_zpid/,24818907,1143393,04/11/2016,,,0.314209664841,0,970500,11/03/2015,5.0,282
redfin,6095,Fairlane Dr,Oakland,CA,94611,0,,5,4.0,3560,8272,1998,37.844559,-122.221767,,,http://www.zillow.com/homedetails/6095-Fairlane-Dr-Oakland-CA-94611/24819893_zpid/,http://www.zillow.com/homedetails/6095-Fairlane-Dr-Oakland-CA-94611/24819893_zpid/#charts-and-data,http://www.zillow.com/homes/24819893_zpid/,http://www.zillow.com/homes/comps/24819893_zpid/,24819893,1673528,04/11/2016,,,0.31109164831,0,1600000,05/26/2015,5.0,449
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
1439592,418,120540,154980,206640,944154.0,909714.0,858054.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,2414,24TH Ave,Oakland,CA,94601,61,40728647,2,1.0,927,4199,1906,37.78975,-122.226682,http://www.redfin.com/CA/Oakland/2414-24th-Ave-94601/home/1855662,,http://www.zillow.com/homedetails/2414-24th-Ave-Oakland-CA-94601/111390828_zpid/,http://www.zillow.com/homedetails/2414-24th-Ave-Oakland-CA-94601/111390828_zpid/#charts-and-data,http://www.zillow.com/homes/111390828_zpid/,http://www.zillow.com/homes/comps/111390828_zpid/,111390828,440647,04/11/2016,2900,04/12/2016,0,0
redfin,2347,E 17th St,Oakland,CA,94601,0,,2,2.0,953,1698,1906,37.785146,-122.232713,,,http://www.zillow.com/homedetails/2347-E-17th-St-Oakland-CA-94601/24758842_zpid/,http://www.zillow.com/homedetails/2347-E-17th-St-Oakland-CA-94601/24758842_zpid/#charts-and-data,http://www.zillow.com/homes/24758842_zpid/,http://www.zillow.com/homes/comps/24758842_zpid/,24758842,345885,04/11/2016,,,0.457863266901,0,294000,06/05/2015,10.0,308
redfin,2459,E 21st St,Oakland,CA,94601,0,,2,2.0,981,3465,1915,37.786595,-122.228692,,,http://www.zillow.com/homedetails/2459-E-21st-St-Oakland-CA-94601/24759612_zpid/,http://www.zillow.com/homedetails/2459-E-21st-St-Oakland-CA-94601/24759612_zpid/#charts-and-data,http://www.zillow.com/homes/24759612_zpid/,http://www.zillow.com/homes/comps/24759612_zpid/,24759612,359261,04/11/2016,,,0.244058912031,0,325000,06/12/2015,6.0,331
redfin,2314,E 20th St,Oakland,CA,94601,0,,2,1.5,962,3750,1895,37.787649,-122.231441,,,http://www.zillow.com/homedetails/2314-E-20th-St-Oakland-CA-94601/24759627_zpid/,http://www.zillow.com/homedetails/2314-E-20th-St-Oakland-CA-94601/24759627_zpid/#charts-and-data,http://www.zillow.com/homes/24759627_zpid/,http://www.zillow.com/homes/comps/24759627_zpid/,24759627,348145,04/11/2016,,,0.297652492492,0,460000,03/11/2016,2.0,478
redfin,2012,22nd Ave,Oakland,CA,94606,0,,4,1.0,962,3800,1898,37.788843,-122.233575,,,http://www.zillow.com/homedetails/2012-22nd-Ave-Oakland-CA-94606/24759658_zpid/,http://www.zillow.com/homedetails/2012-22nd-Ave-Oakland-CA-94606/24759658_zpid/#charts-and-data,http://www.zillow.com/homes/24759658_zpid/,http://www.zillow.com/homes/comps/24759658_zpid/,24759658,341506,04/11/2016,,,0.38155477133,0,325000,09/24/2015,7.0,337
redfin,2116,E 22nd St,Oakland,CA,94606,0,,3,1.0,889,1742,1913,37.79088,-122.232797,,,http://www.zillow.com/homedetails/2116-E-22nd-St-Oakland-CA-94606/24760432_zpid/,http://www.zillow.com/homedetails/2116-E-22nd-St-Oakland-CA-94606/24760432_zpid/#charts-and-data,http://www.zillow.com/homes/24760432_zpid/,http://www.zillow.com/homes/comps/24760432_zpid/,24760432,300178,04/11/2016,,,0.342895057847,0,280000,08/18/2015,10.0,314
redfin,2001,E 26th St,Oakland,CA,94606,0,,3,2.0,864,4199,1925,37.794407,-122.231812,,,http://www.zillow.com/homedetails/2001-E-26th-St-Oakland-CA-94606/24761723_zpid/,http://www.zillow.com/homedetails/2001-E-26th-St-Oakland-CA-94606/24761723_zpid/#charts-and-data,http://www.zillow.com/homes/24761723_zpid/,http://www.zillow.com/homes/comps/24761723_zpid/,24761723,320132,04/11/2016,,,0.426602182049,0,320000,11/13/2015,8.0,370
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
330012,356,32445,41715,55620,205064.0,200794.0,186889.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3229,Macarthur Blvd,Oakland,CA,94602,61,40728763,2,1.0,1170,2880,1925,37.795541,-122.202987,http://www.redfin.com/CA/Oakland/3229-MacArthur-Blvd-94602/home/540688,,http://www.zillow.com/homedetails/3229-Macarthur-Blvd-Oakland-CA-94602/24770153_zpid/,http://www.zillow.com/homedetails/3229-Macarthur-Blvd-Oakland-CA-94602/24770153_zpid/#charts-and-data,http://www.zillow.com/homes/24770153_zpid/,http://www.zillow.com/homes/comps/24770153_zpid/,24770153,432377,04/11/2016,2850,04/12/2016,0,0
